"site_id_with_pcr","week_end","site_id","mean_pcr_target_flowpop_lin","all_pcr_target_flowpop_lin","wval_site_wk","all_sample_collect_dates","days_since_first_sample","baseline_avg_conc_ln","last_baseline_ln","last_std_ln","std_avg_conc_ln","pcr_target_below_lod","pcr_target","all_ww_index_ln_lin","source","county_names","wval_site_wk_level"
"15009-001-01-00-00_sars-cov-2",2023-01-28,"15009-001-01-00-00",330622762.775634,"443321829.596657, 217923695.954611",1.89527022532126,"2023-01-24, 2023-01-23",265,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","2.87053913226361, 0.920001318378912","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-02-04,"15009-001-01-00-00",407468124.276754,"574269431.466048, 240666817.087459",2.71214572823018,"2023-01-31, 2023-01-29",271,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","4.34567577688086, 1.0786156795795","CDC_BIOBOT",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2023-02-11,"15009-001-01-00-00",293695804.045528,"388542332.048538, 198849276.042519",1.55906338153842,"2023-02-07, 2023-02-06",279,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","2.32371079907691, 0.79441596399993","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-02-18,"15009-001-01-00-00",249354390.83487,"254213284.434609, 244495497.235131",1.14188696798895,"2023-02-14, 2023-02-12",285,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","1.17753233669861, 1.10624159927929","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-02-25,"15009-001-01-00-00",217403480.271108,"217403480.271108",0.916484898018463,"2023-02-20",293,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","0.916484898018463","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-03-04,"15009-001-01-00-00",171547826.045916,"229564160.248258, 113531491.843575",0.661809536424654,"2023-02-28, 2023-02-26",299,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","1, 0.323619072849308","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-03-11,"15009-001-01-00-00",423054760.827243,"580001778.030666, 266107743.623821",2.84121964671011,"2023-03-07, 2023-03-05",306,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","4.41539004916844, 1.26704924425177","CDC_BIOBOT",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2023-03-18,"15009-001-01-00-00",178630228.148765,"164543269.352774, 192717186.944756",0.671014245750626,"2023-03-14, 2023-03-12",313,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","0.586499957758634, 0.755528533742618","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-03-25,"15009-001-01-00-00",357302232.746526,"445204974.567637, 269399490.925415",2.09117901795534,"2023-03-21, 2023-03-19",320,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","2.89010183184766, 1.29225620406301","CDC_BIOBOT",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2023-04-01,"15009-001-01-00-00",296738912.835858,"330242698.403369, 263235127.268348",1.51801039301445,"2023-03-28, 2023-03-27",328,19.5741760947378,19.2516931137456,0.62410006030849,0.561663317396775,"no","sars-cov-2","1.79081609610443, 1.24520468992446","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-04-08,"15009-001-01-00-00",249712800.914101,"302721561.028219, 196704040.799982",1.16924318482286,"2023-04-04, 2023-04-03",335,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","1.55775806946949, 0.780728300176239","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-04-15,"15009-001-01-00-00",186799509.149838,"155569736.308579, 218029281.991096",0.728406575763477,"2023-04-11, 2023-04-09",341,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","0.536097501952241, 0.920715649574713","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-04-22,"15009-001-01-00-00",428683660.425823,"705921994.60429, 151445326.247357",3.28129634122952,"2023-04-18, 2023-04-16",348,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","6.04908602801429, 0.513506654444752","CDC_BIOBOT",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2023-04-29,"15009-001-01-00-00",134396108.695136,"195974286.413516, 72817930.9767573",0.467470721589277,"2023-04-25, 2023-04-23",355,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","0.776092513926036, 0.158848929252518","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-05-06,"15009-001-01-00-00",222478581.538283,"268421550.443673, 176535612.632892",0.970614393184733,"2023-05-02, 2023-04-30",362,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","1.28474802207472, 0.65648076429475","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-05-13,"15009-001-01-00-00",190116846.849863,"151495385.986164, 228738307.713562",0.754010316647123,"2023-05-09, 2023-05-07",369,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","0.513778653742947, 0.994241979551299","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-05-20,"15009-001-01-00-00",199933660.81199,"275947394.687341, 123919926.93664",0.857654495856021,"2023-05-16, 2023-05-14",376,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","1.34295027460808, 0.372358717103959","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-05-27,"15009-001-01-00-00",356363705.479969,"393783935.557687, 318943475.402251",2.03389911147735,"2023-05-23, 2023-05-21",383,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","2.37414340135798, 1.69365482159673","CDC_BIOBOT",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2023-06-03,"15009-001-01-00-00",338417035.15441,"530931454.91574, 145902615.39308",2.15799408373603,"2023-05-30, 2023-05-29",391,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","3.83226126721796, 0.483726900254089","CDC_BIOBOT",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2023-06-10,"15009-001-01-00-00",197438580.734781,"224956599.978495, 169920561.491067",0.792773651707299,"2023-06-06, 2023-06-04",397,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","0.968035154402523, 0.617512149012075","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-06-17,"15009-001-01-00-00",152354232.263292,"172186969.143143, 132521495.383441",0.522696316187446,"2023-06-13, 2023-06-12",405,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","0.630762314326335, 0.414630318048556","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2023-06-24,"15009-001-01-00-00",169599619.406026,"228071036.102027, 111128202.710025",0.651155678484483,"2023-06-20, 2023-06-18",411,19.2516931137456,19.2516931137456,0.62410006030849,0.62410006030849,"no","sars-cov-2","0.989598754172106, 0.312712602796861","CDC_BIOBOT",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2024-03-02,"15009-001-01-00-00",153801308.884354,"153801308.884354",9.81640444156636,"2024-02-27",665,NA,16.1230354074334,1.19442694101216,NA,"no","sars-cov-2","9.81640444156636","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-03-09,"15009-001-01-00-00",114397227.871733,"181251098.065103, 47543357.6783625",7.46836530024543,"2024-03-06, 2024-03-03",670,NA,16.1230354074334,1.19442694101216,NA,"no","sars-cov-2","11.2632468012403, 3.67348379925058","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-03-16,"15009-001-01-00-00",63173167.3508696,"80586231.629105, 45760103.0726342",4.63591651220402,"2024-03-12, 2024-03-11",678,NA,16.1230354074334,1.19442694101216,NA,"no","sars-cov-2","5.71406309744524, 3.5577699269628","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-03-23,"15009-001-01-00-00",56265647.8908821,"53519489.2757658, 59011806.5059983",4.22915166347586,"2024-03-19, 2024-03-17",684,NA,16.1230354074334,1.19442694101216,NA,"no","sars-cov-2","4.05629777260905, 4.40200555434267","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-03-30,"15009-001-01-00-00",75928074.143791,"98509076.4552239, 53347071.832358",5.40280908931753,"2024-03-26, 2024-03-24",691,NA,16.1230354074334,1.19442694101216,NA,"no","sars-cov-2","6.76026383641014, 4.04535434222492","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-04-06,"15009-001-01-00-00",48415121.9497704,"78240808.746556, 18589435.1529849",3.62402397774905,"2024-04-02, 2024-03-31",698,NA,16.1230354074334,1.19442694101216,NA,"no","sars-cov-2","5.57449535563103, 1.67355259986707","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-04-13,"15009-001-01-00-00",73589592.0147731,"74143862.7774155, 73035321.2521307",5.29565405258283,"2024-04-09, 2024-04-07",705,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","5.32904802215642, 5.26226008300925","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-04-20,"15009-001-01-00-00",46569966.8946189,"58269629.0196302, 34870304.7696075",3.59467192958056,"2024-04-16, 2024-04-14",712,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","4.35560679547777, 2.83373706368335","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-04-27,"15009-001-01-00-00",42134563.7626481,"65854608.6036578, 18414518.9216384",3.24292696845185,"2024-04-23, 2024-04-21",719,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","4.82549536437515, 1.66035857252855","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2024-05-04,"15009-001-01-00-00",35099916.8579809,"43980100.213345, 26219733.5026168",2.83675170103859,"2024-04-30, 2024-04-28",726,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","3.44153253522445, 2.23197086685272","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2024-05-11,"15009-001-01-00-00",49161493.9735005,"71870102.9408112, 26452885.0061899",3.72022732347859,"2024-05-07, 2024-05-05",733,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","5.19187929047336, 2.24857535648383","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-05-18,"15009-001-01-00-00",59416168.7887155,"63957819.5641248, 54874518.0133063",4.42548028939365,"2024-05-14, 2024-05-12",740,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","4.70885641934219, 4.1421041594451","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-05-25,"15009-001-01-00-00",168095884.643218,"214765338.434472, 121426430.851965",10.5181961620288,"2024-05-21, 2024-05-19",747,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","12.9823422252916, 8.05405009876585","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-06-01,"15009-001-01-00-00",54725263.8281161,"71387735.246874, 38062792.4093582",4.10603474928255,"2024-05-28, 2024-05-27",755,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","5.1626893819847, 3.04938011658041","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-06-08,"15009-001-01-00-00",94548505.9711664,"99425394.2395505, 89671617.7027823",6.53076792418836,"2024-06-04, 2024-06-02",761,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","6.81287115754735, 6.24866469082936","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-06-15,"15009-001-01-00-00",378314702.915519,"477805190.996649, 278824214.83439",20.7555571274726,"2024-06-11, 2024-06-09",768,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","25.3576467360391, 16.153467518906","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-06-22,"15009-001-01-00-00",288479893.593319,"304404123.147395, 272555664.039244",16.6170487807118,"2024-06-18, 2024-06-16",775,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","17.3852397759208, 15.8488577855029","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-06-29,"15009-001-01-00-00",315237882.500223,"375955753.5748, 254520011.425645",17.8561714057645,"2024-06-25, 2024-06-23",782,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","20.7463811941418, 14.9659616173872","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-07-06,"15009-001-01-00-00",242143076.609477,"412181616.497276, 72104536.7216785",13.8067133039758,"2024-07-02, 2024-07-01",790,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","22.4073723603892, 5.20605424756247","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-07-13,"15009-001-01-00-00",474566583.959211,"503816419.037433, 445316748.880989",25.2071365459448,"2024-07-09, 2024-07-07",796,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","26.5083688141563, 23.9059042777333","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-07-20,"15009-001-01-00-00",268895660.191409,"326900350.323221, 210890970.059597",15.6202973324689,"2024-07-16, 2024-07-14",803,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","18.4546209608069, 12.7859737041309","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-07-27,"15009-001-01-00-00",405465240.66893,"515940507.858541, 294989973.479319",21.9876768066044,"2024-07-23, 2024-07-21",810,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","27.0414049041942, 16.9339487090146","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-08-03,"15009-001-01-00-00",458692264.728223,"435585040.758027, 481799488.698419",24.5013674916418,"2024-07-30, 2024-07-28",817,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","23.4677328995669, 25.5350020837168","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-08-10,"15009-001-01-00-00",341038632.50718,"362909132.965587, 319168132.048772",19.1151757549755,"2024-08-06, 2024-08-04",824,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","20.1418959192601, 18.088455590691","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-08-17,"15009-001-01-00-00",328785710.624904,"320204898.673782, 337366522.576025",18.5428280410309,"2024-08-13, 2024-08-11",831,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","18.1376356099127, 18.9480204721491","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-08-24,"15009-001-01-00-00",289003669.178135,"236743287.449964, 341264050.906306",16.6084156525349,"2024-08-20, 2024-08-19",839,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","14.0857123179544, 19.1311189871155","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-08-31,"15009-001-01-00-00",189705845.401429,"133107008.374979, 246304682.42788",11.6291230808422,"2024-08-27, 2024-08-25",845,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","8.69779492252944, 14.560451239155","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-09-07,"15009-001-01-00-00",92031244.3200189,"84524470.7017076, 99538017.9383302",6.38313618605331,"2024-09-03, 2024-09-01",852,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","5.94694076073874, 6.81933161136787","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-09-14,"15009-001-01-00-00",103333032.844249,"139195369.140214, 67470696.5482839",6.97704937547254,"2024-09-10, 2024-09-08",859,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","9.02965675815386, 4.92444199279122","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-09-21,"15009-001-01-00-00",207476026.484918,"257085335.659027, 157866717.310809",12.5626638931495,"2024-09-17, 2024-09-15",866,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","15.0921473756211, 10.0331804106779","CDC_VERILY",15009,"Very High"
"15009-001-01-00-00_sars-cov-2",2024-09-28,"15009-001-01-00-00",107719488.191975,"120305927.960327, 95133048.4236242",7.27876274082612,"2024-09-24, 2024-09-22",873,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","7.99177969060932, 6.56574579104292","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-10-05,"15009-001-01-00-00",81627154.2126966,"102402652.718706, 60851655.7066872",5.7499408157658,"2024-10-01, 2024-09-29",880,17.6389231574947,16.1230354074334,1.19442694101216,0.625529709674791,"no","sars-cov-2","6.9832604035677, 4.51662122796389","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-10-12,"15009-001-01-00-00",85282722.7281427,"43157168.6310965, 127408276.825189",5.88623076176807,"2024-10-09, 2024-10-06",887,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","3.38753604504801, 8.38492547848813","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-10-19,"15009-001-01-00-00",94270560.1251733,"86681339.1507343, 101859781.099612",6.51299106847699,"2024-10-15, 2024-10-13",894,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","6.07372963008701, 6.95225250686697","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-10-26,"15009-001-01-00-00",84870919.9177582,"156966332.707556, 12775507.1279608",5.6038986813654,"2024-10-22, 2024-10-21",902,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","9.98524918754459, 1.2225481751862","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-11-02,"15009-001-01-00-00",27084335.0839068,"19455500.6800454, 34713169.4877682",2.2808146031025,"2024-10-29, 2024-10-27",908,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","1.73858706049645, 2.82304214570855","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2024-11-09,"15009-001-01-00-00",44430111.6877132,"50696508.8905391, 38163714.4848873",3.4662656721548,"2024-11-05, 2024-11-03",915,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","3.87638348461252, 3.05614785969708","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-11-16,"15009-001-01-00-00",46735994.2922751,"42397703.3692486, 51074285.2153015",3.61905381990305,"2024-11-12, 2024-11-10",922,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","3.33755502001869, 3.90055261978741","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-11-23,"15009-001-01-00-00",39479707.6403878,"44616558.5890129, 34342856.6917627",3.14049376751956,"2024-11-19, 2024-11-17",929,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","3.48318081867493, 2.79780671636419","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2024-11-30,"15009-001-01-00-00",28109920.4337727,"31933037.005866, 24286803.8616794",2.36291970194138,"2024-11-26, 2024-11-24",936,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","2.63247765671067, 2.09336174717209","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2024-12-07,"15009-001-01-00-00",33158958.1764602,"35023527.4529142, 31294388.9000062",2.71624250349768,"2024-12-03, 2024-12-01",943,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","2.84415813096391, 2.58832687603144","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2024-12-14,"15009-001-01-00-00",88417139.4985014,"101478411.094235, 75355867.9027681",6.16616850860833,"2024-12-10, 2024-12-08",950,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","6.93045322160283, 5.40188379561383","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2024-12-21,"15009-001-01-00-00",49522437.0766592,"19832563.528362, 79212310.6249565",3.6995703370864,"2024-12-17, 2024-12-15",957,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","1.76675322387667, 5.63238745029613","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2024-12-28,"15009-001-01-00-00",77710618.5620952,"108031976.705602, 47389260.418588",5.48338168131739,"2024-12-25, 2024-12-22",964,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","7.30325055381644, 3.66351280881834","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2025-01-04,"15009-001-01-00-00",82742751.5590167,"92494522.4749787, 72990980.6430548",5.83626180776202,"2025-01-01, 2024-12-29",971,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","6.41293840382645, 5.25958521169759","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2025-01-11,"15009-001-01-00-00",83196304.096543,"91033932.4308424, 75358675.7622435",5.86504893939973,"2025-01-07, 2025-01-05",978,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","6.32804556661109, 5.40205231218837","CDC_VERILY",15009,"High"
"15009-001-01-00-00_sars-cov-2",2025-01-18,"15009-001-01-00-00",37439148.6288965,"34685034.945164, 40193262.312629",3.00638373104413,"2025-01-14, 2025-01-12",985,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","2.82112642577704, 3.19164103631121","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2025-01-25,"15009-001-01-00-00",58270535.6657866,"20984620.4008993, 95556450.9306739",4.22124063004338,"2025-01-21, 2025-01-19",992,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","1.85227924460176, 6.59020201548499","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2025-02-01,"15009-001-01-00-00",9083201.47353212,"6128053.5035288, 12038349.4435354",0.912060142476209,"2025-01-28, 2025-01-26",999,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","0.660915216523826, 1.16320506842859","CDC_VERILY",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2025-02-08,"15009-001-01-00-00",32124118.2012517,"36845815.9789333, 27402420.4235701",2.64174685405939,"2025-02-04, 2025-02-02",1006,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","2.96753808851629, 2.31595561960249","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2025-02-15,"15009-001-01-00-00",50253645.3091373,"64563378.2605231, 35943912.3577514",3.82637770795543,"2025-02-11, 2025-02-09",1013,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","4.74615436224627, 2.90660105366459","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2025-02-22,"15009-001-01-00-00",35963613.4479683,"36558377.9740136, 35368848.921923",2.90788059665693,"2025-02-18, 2025-02-16",1020,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","2.9481440070182, 2.86761718629566","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2025-03-01,"15009-001-01-00-00",46848302.3552645,"56458673.8705094, 37237930.8400196",3.61796970109747,"2025-02-25, 2025-02-23",1027,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","4.24198409734622, 2.99395530484873","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2025-03-08,"15009-001-01-00-00",70506103.1647158,"89827233.9804843, 51184972.3489473",5.08268538197252,"2025-03-04, 2025-03-02",1034,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","6.25774219263899, 3.90762857130604","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2025-03-15,"15009-001-01-00-00",22864169.7481102,"11983748.9460824, 33744590.5501379",1.95786482749842,"2025-03-11, 2025-03-09",1041,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","1.15878644572826, 2.75694320926858","CDC_VERILY",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2025-03-22,"15009-001-01-00-00",16715387.6873286,"16140011.0773048, 17290764.2973524",1.53097019099145,"2025-03-19, 2025-03-16",1048,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","1.48684422692148, 1.57509615506142","CDC_VERILY",15009,"Very Low"
"15009-001-01-00-00_sars-cov-2",2025-03-29,"15009-001-01-00-00",42893196.3572018,"46069783.7198909, 39716608.9945127",3.36891920453425,"2025-03-26, 2025-03-23",1055,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","3.577916755551, 3.15992165351749","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2025-04-05,"15009-001-01-00-00",68357350.8981175,"66453926.8737779, 70260774.9224571",4.978300959842,"2025-04-01, 2025-03-30",1062,17.5992478217,16.1230354074334,1.19442694101216,0.901448334148937,"no","sars-cov-2","4.86223484296122, 5.09436707672278","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2025-04-12,"15009-001-01-00-00",57202391.7362106,"69422880.110348, 44981903.3620732",4.27524910548311,"2025-04-08, 2025-04-06",1069,17.0054437098455,16.1230354074334,1.19442694101216,0.965071719823681,"no","sars-cov-2","5.04345386496933, 3.50704434599688","CDC_VERILY",15009,"Moderate"
"15009-001-01-00-00_sars-cov-2",2025-04-19,"15009-001-01-00-00",28080173.9945687,"10516202.5390061, 45644145.4501313",2.29447759218528,"2025-04-16, 2025-04-13",1076,17.0054437098455,16.1230354074334,1.19442694101216,0.965071719823681,"no","sars-cov-2","1.03873479281999, 3.55022039155057","CDC_VERILY",15009,"Low"
"15009-001-01-00-00_sars-cov-2",2025-04-26,"15009-001-01-00-00",70898781.896565,"86071867.8558033, 55725695.9373268",5.11689151996581,"2025-04-22, 2025-04-20",1083,17.0054437098455,16.1230354074334,1.19442694101216,0.965071719823681,"no","sars-cov-2","6.03795520632356, 4.19582783360805","CDC_VERILY",15009,"Moderate"
